a,b
0.6170981981183471,0.6178974712180475
0.4125970665933504,0.5174958616609117
0.6027276635050678,0.5295603870231603
0.1553386098579035,0.9457692604901712
0.5564870941327221,0.20587983180987124
0.22449959177715062,0.6722694872555383
0.7124460294336036,0.4873084050803477
0.11660177372826797,0.9612634759680331
0.6906220123870984,0.0003381966721494045
0.9828121799067251,0.3037179636768579
0.7711357992540674,0.37003818051492665
0.43631423359326593,0.7755902033444387
0.370535601197864,0.9254289477718689
0.9427287543129653,0.8557384173858198
0.256799962587821,0.4973613123093611
0.47116122345359734,0.107066614318584
0.46722517504873484,0.9186419167993594
0.14711673054601193,0.842257860201332
0.3575879313805618,0.6770049825454899
0.2720504493115342,0.20417432803031776
0.674949122848844,0.6306084722856775
0.17886923076169803,0.2563803660555586
0.11280359776415572,0.42693038149212437
0.3248148565930514,0.6562536256361856
0.8902861152050561,0.06902883638336488
0.49673881043775814,0.15040042988637836
0.4959115192967606,0.07673347020465937
0.7803786996876924,0.4215282981946724
0.5041923484314927,0.7661463031580108
0.5274138459136983,0.3877046152403272
0.8569227994766053,0.5476124949652287
0.4129105195317475,0.015848186092265126
0.824448257726418,0.7906384661597472
0.6341572138942363,0.6787283581914733
0.7998694068949791,0.5316640817961256
0.2242695797850225,0.03591482082664832
0.6810527593675936,0.7842896222943315
0.7859129598537948,0.12935792747986286
0.6250415534848657,0.5863822579957231
0.8154772899167985,0.291116990141874
0.9084424523760999,0.8700839721112538
0.0654026153845314,0.8528242020368441
0.5595176794288877,0.4160981601937134
0.6006549621172157,0.16926605047925736
0.9544495445837843,0.35487166377167123
0.39942505135003703,0.2881785765460191
0.46447267606897213,0.34900618549106255
0.36502709691936475,0.16935572995135362
0.298098168824498,0.4528564885583015
0.04265196838288321,0.4414035445915351
0.5342402432471464,0.16021443898588905
0.8962290488151041,0.5580538012121511
0.3968695028469571,0.37426144621855917
0.6328785714210434,0.36531398337943555
0.33547832120213184,0.7586916280357796
0.10149262175944207,0.9429572090877324
0.879681416032847,0.3380056415372421
0.186370492541728,0.8332499402007987
0.9007774346537756,0.08639943524413152
0.9618355472116069,0.2782802889907624
0.4023638868769951,0.8411375006926647
0.3582072487426685,0.28071519332078554
0.49006486826096407,0.9675058764194127
0.9932461987736063,0.17204631011862737
0.01819958696954127,0.8714993284071949
0.7340793704663092,0.7942270497952911
0.9694840423286165,0.46758685143964673
0.37417150179286685,0.10415354755184503
0.10538735387398135,0.018947947623294548
0.9781881064522461,0.00241597815976069
0.5045339103283366,0.9268862797441311
0.16613310064286346,0.8291059101509102
0.12292127413614928,0.3840953698944126
0.011855062815447459,0.3359888267239248
0.5347406241899504,0.22412391229276907
0.3331730725794303,0.8442245490507992
0.49730203914336724,0.9877093168277696
0.679770642448277,0.6319311581776673
0.7031036664362718,0.5348473735138504
0.09079221058817655,0.164897030349758
0.6555067312737373,0.10975891289539652
0.7918783019992779,0.677072169665567
0.6642965066116767,0.694057098998225
0.5921471451123199,0.1585249916535384
0.23736366821089006,0.1979904363422781
0.7412273969988259,0.3133981551793886
0.9466612936866146,0.11489453812809636
0.16616381955348347,0.6069872409853907
0.42820068314632875,0.2728054017209186
0.8823546737422979,0.20256803179311855
0.3723268963450871,0.6729362120040282
0.9306714546424675,0.10472614723287987
0.0883254176103655,0.07945932641605946
0.9077062355674738,0.9154922086605723
0.2356187558228784,0.3939909939918518
0.3914859310983979,0.5608056051707522
0.9391850823428628,0.2734374551113343
0.5977558671458324,0.7584672427863091
0.14177587896853994,0.3830354952418984
0.864950675995975,0.04258516694906367
0.8631140727359407,0.3163585558672768
0.7065600588206816,0.4091699708901049
0.684002193078663,0.6090365297800377
0.7403389327327984,0.7565441868143412
0.37414348867148306,0.35884314354290103
0.18853634278815612,0.29427753167918413
0.3471121708006947,0.8379433356312355
0.19828452914902173,0.36364001379014466
0.28315550856353144,0.5232663812553887
0.598669472976143,0.9049619565505562
0.43063033670465845,0.3828732377319438
0.7929954528606326,0.9156912039280091
0.17246051495073644,0.8383663520839845
0.3989538520871203,0.66149668268662
0.49392914406255806,0.814632637588723
0.5752427855447433,0.7977630278782506
0.413143737559872,0.368838290451902
0.8828367211038946,0.17191681383356272
0.3751431832754526,0.23596225007667004
0.12022258964039634,0.2412490410008894
0.7904986882253856,0.8861003232635946
0.6100379090355621,0.3595030390597681
0.12460444888103894,0.7474431388633785
0.15547889311945817,0.819777274408224
0.422692076804589,0.4570892156345163
0.9201684150068575,0.48317969879232814
0.3570809609076724,0.21458218228985582
0.9293915325380738,0.596202991033346
0.6702260899454718,0.7357311968133085
0.48832096960774374,0.8569764493482587
0.6480106481222387,0.16227883466268223
0.4313932932679574,0.16113249559038256
0.6787603033270896,0.15280528495598222
0.043428490066513614,0.00640545418220273
0.10136858355472655,0.00927427095484834
0.4426059052804433,0.3791881803169559
0.14234960562250887,0.9936017542899213
0.9886747465516239,0.9366769513242472
0.2532674881653868,0.34802603258906817
0.08437481703709748,0.07187790950317119
0.12306407758913906,0.053901170428759304
0.41326317563278003,0.9583340489178072
0.5529863410384825,0.14619078924525053
0.882260353183873,0.8333299439183925
0.7937084637143883,0.17960074238027868
0.04945435870263659,0.3314060699100333
0.47667392862712554,0.7522320293062742
0.5072696748156564,0.29482226984895166
0.10248330268834915,0.9742357898994968
0.18863651159884587,0.4032112585449503
0.9374536152189957,0.18244492149781855
0.9788839197203737,0.17986379046693124
0.2372779285733081,0.7106270356414578
0.3555723627763444,0.2873283759520664
0.5640589183359659,0.8310261504065865
0.9179916303521741,0.3471197864028508
0.6548075893363527,0.7687699868934926
0.010915503553691086,0.8855644044292483
0.8753500381553325,0.04150030510969449
0.687766835288508,0.7978826374084361
0.1335227808549625,0.11734082505021703
0.2575140128870681,0.7234297503691829
0.4029208870308284,0.799227362742348
0.9471479423612412,0.2373736195718873
0.6749030133115682,0.9451430242745508
0.4994612672297949,0.8585904484502911
0.2133823659069659,0.3914734158703038
0.29774401365101066,0.9948475703856714
0.7390067323348091,0.6760969034102782
0.5855705079741234,0.32503088154282644
0.7336719481492188,0.9876999200653606
0.04474089916039814,0.296580375196983
0.7309253388340566,0.6591371962017991
0.4740830719322644,0.8892041868586759
0.33561037207336475,0.7731545674986533
0.09456889587683848,0.3447887790312505
0.4566751779764603,0.3429627512548601
0.25482327038136465,0.46062634211984066
0.4630291584304346,0.6957415581084938
0.6636844664308611,0.35667520161113897
0.8316483773744962,0.22691356230065018
0.3607440362054858,0.518971877907074
0.8277592117426326,0.1538922267299836
0.08571058557285804,0.44485762240203297
0.35202853860759187,0.7827364362979025
0.9192026202697048,0.9849237788361057
0.8251674305774896,0.6973401941404973
0.7759055888865368,0.8750942853865006
0.7668991880838691,0.8685989635388349
0.26279535525700903,0.5382223713914976
0.2356004239964955,0.5002036594732728
0.569794033378363,0.7728232984898112
0.9326400076353029,0.6599179687473862
0.8174121444347014,0.3128384794753456
0.5317429905779039,0.7569867886797519
0.855020230308051,0.7970340029126096
0.5352613533182187,0.058591908562394046
0.679935014945004,0.007162883882726456
0.20648491091592147,0.4021336541856203
0.24545367879592317,0.8417853914163321
0.3823827354065631,0.12765964770430305
0.19243409991937643,0.9373101541512696
0.9734221193762344,0.41931867424635527
0.5274501588283306,0.6487231773710928
0.6504893621158853,0.485715828876938
0.2067154081307474,0.030719016085959838
0.515091650852001,0.6824455221308376
0.5212896287297568,0.17672410973573394
0.5507724046818131,0.3975438991800555
0.5951123159547694,0.3621735246138432
0.15230072753931634,0.36666493235462705
0.5996020870457085,0.9776541483778052
0.7612321623504141,0.7238643089854402
0.06234498367433783,0.6166044487503004
0.867654163708444,0.9243879105770242
0.24496256272153205,0.36606332897915383
0.9723438276227286,0.26107177687160676
